"Date","Open","High","Low","Close"
"22 Jul 2016","     8519.65","     8548.95","     8489.80","     8541.20"
"21 Jul 2016","     8582.70","     8585.25","     8503.45","     8510.10"
"20 Jul 2016","     8515.45","     8569.90","     8512.55","     8565.85"
"19 Jul 2016","     8514.30","     8540.05","     8476.70","     8528.55"
"18 Jul 2016","     8564.05","     8587.10","     8494.35","     8508.70"
"15 Jul 2016","     8565.45","     8594.80","     8510.05","     8541.40"
"14 Jul 2016","     8515.75","     8571.40","     8500.70","     8565.00"
"13 Jul 2016","     8540.45","     8550.25","     8493.55","     8519.50"
"12 Jul 2016","     8502.60","     8526.60","     8479.20","     8521.05"
"11 Jul 2016","     8413.35","     8475.25","     8407.05","     8467.90"
"08 Jul 2016","     8350.00","     8353.30","     8287.55","     8323.20"
"07 Jul 2016","     8342.00","     8361.95","     8317.70","     8337.90"
"05 Jul 2016","     8379.30","     8381.45","     8319.95","     8335.95"
"04 Jul 2016","     8376.75","     8398.45","     8364.70","     8370.70"
"01 Jul 2016","     8313.05","     8356.75","     8308.65","     8328.35"
"30 Jun 2016","     8260.25","     8308.15","     8242.10","     8287.75"
"29 Jun 2016","     8173.10","     8212.40","     8157.65","     8204.00"
"28 Jun 2016","     8096.05","     8146.35","     8086.85","     8127.85"
"27 Jun 2016","     8039.35","     8120.65","     8039.35","     8094.70"
"24 Jun 2016","     8029.10","     8100.70","     7927.05","     8088.60"
"23 Jun 2016","     8201.15","     8285.60","     8188.30","     8270.45"
"22 Jun 2016","     8213.65","     8238.35","     8153.25","     8203.70"
"21 Jun 2016","     8255.40","     8257.25","     8202.15","     8219.90"
"20 Jun 2016","     8115.75","     8244.15","     8107.35","     8238.50"
"17 Jun 2016","     8176.65","     8195.25","     8135.80","     8170.20"
"16 Jun 2016","     8180.65","     8180.65","     8074.45","     8140.75"
"15 Jun 2016","     8139.40","     8213.20","     8123.15","     8206.60"
"14 Jun 2016","     8134.40","     8134.95","     8069.50","     8108.85"
"13 Jun 2016","     8102.25","     8125.25","     8063.90","     8110.60"
"10 Jun 2016","     8180.25","     8265.60","     8162.85","     8170.05"
"09 Jun 2016","     8273.35","     8273.35","     8184.60","     8203.60"
"08 Jun 2016","     8285.50","     8288.90","     8252.05","     8273.05"
"07 Jun 2016","     8235.55","     8294.95","     8216.40","     8266.45"
"06 Jun 2016","     8228.75","     8234.70","     8186.05","     8201.05"
"03 Jun 2016","     8246.20","     8262.00","     8209.85","     8220.80"
"02 Jun 2016","     8156.90","     8229.50","     8154.75","     8218.95"
"01 Jun 2016","     8179.20","     8215.35","     8171.05","     8179.95"
"31 May 2016","     8209.85","     8213.60","     8134.30","     8160.10"
"30 May 2016","     8166.50","     8200.00","     8150.80","     8178.50"
"27 May 2016","     8081.95","     8164.20","     8077.05","     8156.65"
"26 May 2016","     7974.45","     8083.00","     7948.50","     8069.65"
"25 May 2016","     7811.80","     7941.20","     7809.30","     7934.90"
"24 May 2016","     7738.05","     7761.55","     7715.80","     7748.85"
"23 May 2016","     7813.95","     7820.60","     7722.20","     7731.05"
"20 May 2016","     7792.20","     7812.40","     7735.75","     7749.70"
"19 May 2016","     7875.50","     7876.20","     7766.80","     7783.40"
"18 May 2016","     7846.75","     7882.05","     7810.75","     7870.15"
"17 May 2016","     7896.85","     7940.10","     7879.70","     7890.75"
"16 May 2016","     7831.20","     7873.90","     7772.15","     7860.75"
"13 May 2016","     7881.00","     7881.00","     7784.20","     7814.90"
"12 May 2016","     7871.45","     7916.05","     7849.65","     7900.40"
"11 May 2016","     7804.65","     7893.10","     7780.90","     7848.85"
"10 May 2016","     7873.55","     7896.90","     7837.70","     7887.80"
"09 May 2016","     7755.25","     7873.65","     7753.55","     7866.05"
"06 May 2016","     7717.65","     7738.90","     7678.35","     7733.45"
"05 May 2016","     7731.00","     7777.55","     7706.85","     7735.50"
"04 May 2016","     7724.15","     7749.00","     7697.25","     7706.55"
"03 May 2016","     7824.80","     7890.25","     7735.15","     7747.00"
"02 May 2016","     7822.70","     7829.80","     7777.30","     7805.90"
"29 Apr 2016","     7844.25","     7889.05","     7788.70","     7849.80"
"28 Apr 2016","     7967.40","     7992.00","     7834.45","     7847.25"
"27 Apr 2016","     7942.00","     7991.00","     7940.55","     7979.90"
"26 Apr 2016","     7828.15","     7974.50","     7822.55","     7962.65"
"25 Apr 2016","     7894.80","     7911.00","     7827.00","     7855.05"
"22 Apr 2016","     7891.80","     7923.35","     7873.35","     7899.30"
"21 Apr 2016","     7953.65","     7978.45","     7884.10","     7912.05"
"20 Apr 2016","     7950.05","     7950.40","     7877.55","     7914.75"
"18 Apr 2016","     7908.15","     7920.60","     7842.75","     7914.70"
"13 Apr 2016","     7777.15","     7864.80","     7772.20","     7850.45"
"12 Apr 2016","     7669.25","     7717.40","     7663.35","     7708.95"
"11 Apr 2016","     7577.80","     7678.80","     7516.85","     7671.40"
"08 Apr 2016","     7542.35","     7569.35","     7526.70","     7555.20"
"07 Apr 2016","     7630.40","     7630.75","     7535.85","     7546.45"
"06 Apr 2016","     7636.05","     7638.65","     7591.75","     7614.35"
"05 Apr 2016","     7736.30","     7736.30","     7588.65","     7603.20"
"04 Apr 2016","     7733.15","     7764.45","     7704.40","     7758.80"
"01 Apr 2016","     7718.05","     7740.15","     7666.10","     7713.05"
"31 Mar 2016","     7727.65","     7777.60","     7702.00","     7738.40"
"30 Mar 2016","     7651.10","     7741.95","     7643.45","     7735.20"
"29 Mar 2016","     7606.55","     7652.90","     7582.25","     7597.00"
"28 Mar 2016","     7741.00","     7749.40","     7587.70","     7615.10"
"23 Mar 2016","     7717.45","     7726.85","     7670.60","     7716.50"
"22 Mar 2016","     7695.55","     7728.20","     7643.80","     7714.90"
"21 Mar 2016","     7619.20","     7713.55","     7617.70","     7704.25"
"18 Mar 2016","     7534.65","     7613.60","     7517.90","     7604.35"
"17 Mar 2016","     7557.40","     7585.30","     7479.40","     7512.55"
"16 Mar 2016","     7457.05","     7508.00","     7405.15","     7498.75"
"15 Mar 2016","     7535.85","     7545.20","     7452.80","     7460.60"
"14 Mar 2016","     7542.60","     7583.70","     7515.05","     7538.75"
"11 Mar 2016","     7484.85","     7543.95","     7460.60","     7510.20"
"10 Mar 2016","     7545.35","     7547.10","     7447.40","     7486.15"
"09 Mar 2016","     7436.10","     7539.00","     7424.30","     7531.80"
"08 Mar 2016","     7486.40","     7527.15","     7442.15","     7485.30"
"04 Mar 2016","     7505.40","     7505.90","     7444.10","     7485.35"
"03 Mar 2016","     7429.55","     7483.95","     7406.05","     7475.60"
"02 Mar 2016","     7321.70","     7380.35","     7308.15","     7368.85"
"01 Mar 2016","     7038.25","     7235.50","     7035.10","     7222.30"
"29 Feb 2016","     7050.45","     7094.60","     6825.80","     6987.05"
"26 Feb 2016","     7039.30","     7052.90","     6985.10","     7029.75"
"25 Feb 2016","     7029.85","     7034.20","     6961.40","     6970.60"
"24 Feb 2016","     7075.00","     7090.80","     7009.75","     7018.70"
"23 Feb 2016","     7240.30","     7241.70","     7090.70","     7109.55"
"22 Feb 2016","     7208.85","     7252.40","     7200.70","     7234.55"
"19 Feb 2016","     7170.55","     7226.85","     7145.95","     7210.75"
"18 Feb 2016","     7177.40","     7215.10","     7127.85","     7191.75"
"17 Feb 2016","     7058.85","     7123.70","     6960.65","     7108.45"
"16 Feb 2016","     7201.25","     7204.65","     7037.70","     7048.25"
"15 Feb 2016","     7057.35","     7182.80","     7056.80","     7162.95"
"12 Feb 2016","     7023.65","     7034.80","     6869.00","     6980.95"
"11 Feb 2016","     7203.60","     7208.65","     6959.95","     6976.35"
"10 Feb 2016","     7264.30","     7271.85","     7177.75","     7215.70"
"09 Feb 2016","     7303.95","     7323.45","     7275.15","     7298.20"
"08 Feb 2016","     7489.70","     7512.55","     7363.20","     7387.25"
"05 Feb 2016","     7418.25","     7503.15","     7406.65","     7489.10"
"04 Feb 2016","     7411.45","     7457.05","     7365.95","     7404.00"
"03 Feb 2016","     7392.45","     7419.40","     7350.30","     7361.80"
"02 Feb 2016","     7566.65","     7576.30","     7428.05","     7455.55"
"01 Feb 2016","     7589.50","     7600.45","     7541.25","     7555.95"
"29 Jan 2016","     7413.35","     7575.65","     7402.80","     7563.55"
"28 Jan 2016","     7426.50","     7468.85","     7409.60","     7424.65"
"27 Jan 2016","     7469.60","     7477.90","     7419.70","     7437.75"
"25 Jan 2016","     7468.75","     7487.15","     7421.20","     7436.15"
"22 Jan 2016","     7355.70","     7433.40","     7327.60","     7422.45"
"21 Jan 2016","     7376.65","     7398.70","     7250.00","     7276.80"
"20 Jan 2016","     7357.00","     7470.90","     7241.50","     7309.30"
"19 Jan 2016","     7381.80","     7462.75","     7364.15","     7435.10"
"18 Jan 2016","     7420.35","     7463.65","     7336.40","     7351.00"
"15 Jan 2016","     7561.65","     7566.50","     7427.30","     7437.80"
"14 Jan 2016","     7467.40","     7604.80","     7443.80","     7536.80"
"13 Jan 2016","     7557.90","     7590.95","     7425.80","     7562.40"
"12 Jan 2016","     7587.20","     7588.30","     7487.80","     7510.30"
"11 Jan 2016","     7527.45","     7605.10","     7494.35","     7563.85"
"08 Jan 2016","     7611.65","     7634.10","     7581.05","     7601.35"
"07 Jan 2016","     7673.35","     7674.95","     7556.60","     7568.30"
"06 Jan 2016","     7788.05","     7800.95","     7721.20","     7741.00"
"05 Jan 2016","     7828.40","     7831.20","     7763.25","     7784.65"
"04 Jan 2016","     7924.55","     7937.55","     7781.10","     7791.30"
"01 Jan 2016","     7938.45","     7972.55","     7909.80","     7963.20"
"31 Dec 2015","     7897.80","     7955.55","     7891.15","     7946.35"
"30 Dec 2015","     7938.60","     7944.75","     7889.85","     7896.25"
"29 Dec 2015","     7929.20","     7942.15","     7902.75","     7928.95"
"28 Dec 2015","     7863.20","     7937.20","     7863.00","     7925.15"
"24 Dec 2015","     7888.75","     7888.75","     7835.50","     7861.05"
"23 Dec 2015","     7830.45","     7871.45","     7826.10","     7865.95"
"22 Dec 2015","     7829.40","     7846.30","     7776.85","     7786.10"
"21 Dec 2015","     7745.65","     7840.75","     7733.45","     7834.45"
"18 Dec 2015","     7828.90","     7836.15","     7753.35","     7761.95"
"17 Dec 2015","     7783.05","     7852.90","     7737.55","     7844.35"
"16 Dec 2015","     7725.25","     7776.60","     7715.75","     7750.90"
"15 Dec 2015","     7659.15","     7705.00","     7625.10","     7700.90"
"14 Dec 2015","     7558.20","     7663.95","     7551.05","     7650.05"
"11 Dec 2015","     7699.60","     7703.05","     7575.30","     7610.45"
"10 Dec 2015","     7643.30","     7691.95","     7610.00","     7683.30"
"09 Dec 2015","     7695.50","     7702.85","     7606.90","     7612.50"
"08 Dec 2015","     7738.50","     7771.25","     7685.45","     7701.70"
"07 Dec 2015","     7816.55","     7825.40","     7746.05","     7765.40"
"04 Dec 2015","     7817.60","     7821.40","     7775.70","     7781.90"
"03 Dec 2015","     7902.30","     7912.30","     7853.30","     7864.15"
"02 Dec 2015","     7976.70","     7979.30","     7910.80","     7931.35"
"01 Dec 2015","     7958.15","     7972.15","     7934.15","     7954.90"
"30 Nov 2015","     7936.25","     7966.00","     7922.80","     7935.25"
"27 Nov 2015","     7910.60","     7959.30","     7879.45","     7942.70"
"26 Nov 2015","     7837.15","     7897.10","     7832.00","     7883.80"
"24 Nov 2015","     7837.00","     7870.35","     7812.65","     7831.60"
"23 Nov 2015","     7869.50","     7877.50","     7825.20","     7849.25"
"20 Nov 2015","     7841.90","     7906.95","     7817.80","     7856.55"
"19 Nov 2015","     7788.50","     7854.90","     7765.45","     7842.75"
"18 Nov 2015","     7823.15","     7843.40","     7725.05","     7731.80"
"17 Nov 2015","     7848.75","     7860.45","     7793.00","     7837.55"
"16 Nov 2015","     7732.95","     7838.85","     7714.15","     7806.60"
"13 Nov 2015","     7762.45","     7775.10","     7730.90","     7762.25"
"11 Nov 2015","     7838.80","     7847.95","     7819.10","     7825.00"
"10 Nov 2015","     7877.60","     7885.10","     7772.85","     7783.35"
"09 Nov 2015","     7788.25","     7937.75","     7771.70","     7915.20"
"06 Nov 2015","     7956.55","     8002.65","     7926.15","     7954.30"
"05 Nov 2015","     8030.35","     8031.20","     7944.10","     7955.45"
"04 Nov 2015","     8104.90","     8116.10","     8027.30","     8040.20"
"03 Nov 2015","     8086.35","     8100.35","     8031.75","     8060.70"
"02 Nov 2015","     8054.55","     8060.70","     7995.60","     8050.80"
"30 Oct 2015","     8123.55","     8146.10","     8044.40","     8065.80"
"29 Oct 2015","     8175.45","     8179.60","     8098.00","     8111.75"
"28 Oct 2015","     8188.90","     8209.10","     8131.80","     8171.20"
"27 Oct 2015","     8230.35","     8241.95","     8217.05","     8232.90"
"26 Oct 2015","     8333.65","     8336.30","     8252.05","     8260.55"
"23 Oct 2015","     8308.25","     8328.10","     8280.75","     8295.45"
"21 Oct 2015","     8258.35","     8294.40","     8217.15","     8251.70"
"20 Oct 2015","     8280.30","     8294.05","     8229.20","     8261.65"
"19 Oct 2015","     8262.55","     8283.05","     8239.20","     8275.05"
"16 Oct 2015","     8193.65","     8246.40","     8147.65","     8238.15"
"15 Oct 2015","     8134.35","     8190.55","     8129.80","     8179.50"
"14 Oct 2015","     8102.40","     8139.30","     8096.35","     8107.90"
"13 Oct 2015","     8121.95","     8150.25","     8088.60","     8131.70"
"12 Oct 2015","     8231.50","     8244.50","     8128.20","     8143.60"
"09 Oct 2015","     8186.35","     8232.20","     8139.65","     8189.70"
"08 Oct 2015","     8196.75","     8196.75","     8105.85","     8129.35"
"07 Oct 2015","     8146.20","     8188.90","     8132.90","     8177.40"
"06 Oct 2015","     8180.45","     8180.95","     8096.50","     8152.90"
"05 Oct 2015","     8005.10","     8128.90","     8005.10","     8119.30"
"01 Oct 2015","     7992.05","     8008.25","     7930.65","     7950.90"
"30 Sep 2015","     7924.25","     7957.70","     7874.50","     7948.90"
"29 Sep 2015","     7725.70","     7926.55","     7691.20","     7843.30"
"28 Sep 2015","     7892.80","     7893.95","     7787.95","     7795.70"
"24 Sep 2015","     7838.40","     7894.50","     7804.10","     7868.50"
"23 Sep 2015","     7737.35","     7882.90","     7723.25","     7845.95"
"22 Sep 2015","     8014.80","     8021.60","     7787.75","     7812.00"
"21 Sep 2015","     7911.50","     7987.90","     7908.35","     7977.10"
"18 Sep 2015","     7967.45","     8055.00","     7955.85","     7981.90"
"16 Sep 2015","     7886.85","     7913.90","     7853.30","     7899.15"
"15 Sep 2015","     7867.35","     7880.00","     7799.75","     7829.10"
"14 Sep 2015","     7811.10","     7879.95","     7761.85","     7872.25"
"11 Sep 2015","     7833.80","     7864.85","     7759.90","     7789.30"
"10 Sep 2015","     7729.05","     7819.85","     7678.50","     7788.10"
"09 Sep 2015","     7805.85","     7846.05","     7764.55","     7818.60"
"08 Sep 2015","     7587.70","     7720.90","     7539.50","     7688.25"
"07 Sep 2015","     7685.85","     7705.05","     7545.90","     7558.80"
"04 Sep 2015","     7803.40","     7804.90","     7626.85","     7655.05"
"03 Sep 2015","     7774.45","     7845.60","     7754.05","     7823.00"
"02 Sep 2015","     7856.65","     7862.55","     7699.25","     7717.00"
"01 Sep 2015","     7907.95","     7929.10","     7746.50","     7785.85"
"31 Aug 2015","     8009.25","     8043.60","     7947.95","     7971.30"
"28 Aug 2015","     8053.70","     8091.80","     7961.65","     8001.95"
"27 Aug 2015","     7921.60","     7963.60","     7862.30","     7948.95"
"26 Aug 2015","     7865.25","     7930.05","     7777.10","     7791.85"
"25 Aug 2015","     7895.40","     7925.40","     7667.25","     7880.70"
"24 Aug 2015","     8055.95","     8060.05","     7769.40","     7809.00"
"21 Aug 2015","     8305.40","     8322.20","     8225.05","     8299.95"
"20 Aug 2015","     8471.05","     8501.35","     8359.75","     8372.75"
"19 Aug 2015","     8468.05","     8520.45","     8425.95","     8495.15"
